Employee_ID,Employee_Name,Gender,Age,Date_of_Joining,Years_at_Company,Monthly_Income,Annual_Income,Department,Job_Role,Position,Employment_Type,Work_Location,State,City,Distance_from_Home,Education_Level,Education_Field,Caste/Religion,Marital_Status,Performance_Score,Last_3_Year_Rating,Attrition_Status,Attrition_Reason,Attrition_Date,Onboarding_Status,New_Hires_Joining_Month,Environment_Satisfaction,Employee_Cost_to_Company,Hourly_Rate,Annual_HR_Feedback_Satisfaction_Score,Yearly_Total_Training_Hours
5194,Employee_4194,Female,37,2022-09-27,3,78514,942168,Customer Support,Manager,Junior,Full-time,Remote,Rajasthan,City_6,12,Postgraduate,Management,Muslim,Single,A+,High Impact,No,N/A,N/A,Rolled out,1,Low,1596463,256,1,119
5195,Employee_4195,Male,42,2022-02-01,5,101177,1214124,Operations,Assistant,Lead,Contract,HQ,Delhi,City_16,17,Graduate,Arts,Sikh,Divorced,A+,Solid Contributor,Yes,Superannuation,2021-08-13,Accepted,8,Very High,791692,266,3,147
5196,Employee_4196,Male,25,2023-12-11,8,80962,971544,Finance,Technician,Lead,Full-time,HQ,Maharashtra,City_35,34,High School,Others,Sikh,Divorced,B,Contributor,No,N/A,N/A,Pending,4,Medium,1441456,228,4,55
5197,Employee_4197,Male,54,2023-06-13,7,89195,1070340,Supply Chain,Analyst,Mid-Level,Full-time,HQ,Delhi,City_30,27,PhD,Arts,Jain,Single,A*,Actionable,No,N/A,N/A,Accepted,9,Low,1241383,646,2,44
5198,Employee_4198,Male,35,2021-06-28,1,97383,1168596,Supply Chain,Executive,Junior,Full-time,Remote,Punjab,City_12,41,Graduate,Arts,Jain,Single,A,Solid Contributor,Yes,Resign - Better Job,2021-06-27,Rolled out,7,Medium,1739522,746,1,189
5199,Employee_4199,Male,40,2022-03-20,4,107288,1287456,Customer Support,Specialist,Junior,Full-time,Remote,Maharashtra,City_2,26,Postgraduate,Others,Hindu,Divorced,B,Contributor,No,N/A,N/A,Rolled out,2,Low,1220442,992,3,47
5200,Employee_4200,Male,26,2020-08-19,2,101976,1223712,Finance,Analyst,Mid-Level,Full-time,HQ,Uttar Pradesh,City_2,34,PhD,Others,Buddhist,Divorced,A*,Developer,No,N/A,N/A,Rejected,4,Very High,2081808,985,4,55
5201,Employee_4201,Female,57,2022-08-18,2,95620,1147440,Sales,Analyst,Lead,Full-time,Remote,Karnataka,City_39,21,Graduate,Arts,Hindu,Married,B,Developer,No,N/A,N/A,Accepted,9,Medium,1608827,510,4,179
5202,Employee_4202,Male,52,2024-01-24,7,93008,1116096,Customer Support,Manager,Senior,Contract,HQ,Madhya Pradesh,City_18,42,PhD,Management,Other,Single,A+,High Impact,No,N/A,N/A,Pending,5,High,2315563,700,3,132
5203,Employee_4203,Male,39,2021-05-02,3,38953,467436,Finance,Analyst,Mid-Level,Full-time,HQ,Punjab,City_21,41,Diploma,Commerce,Jain,Single,A*,Solid Contributor,No,N/A,N/A,Accepted,12,Very High,2400886,256,3,46
5204,Employee_4204,Female,52,2020-07-03,3,83188,998256,Customer Support,Assistant,Lead,Full-time,HQ,Delhi,City_23,3,PhD,Science,Other,Married,A*,High Impact,No,N/A,N/A,Rejected,7,Very High,2289843,919,2,35
5205,Employee_4205,Male,51,2022-05-28,6,106000,1272000,Customer Support,Coordinator,Senior,Full-time,HQ,Rajasthan,City_41,41,Diploma,Engineering,Sikh,Single,A+,Future Star,No,N/A,N/A,Pending,12,Low,1847693,673,2,186
5206,Employee_4206,Male,42,2023-01-10,6,81800,981600,Sales,Executive,Mid-Level,Part-time,HQ,Karnataka,City_15,36,PhD,Commerce,Christian,Married,A,Learner,No,N/A,N/A,Pending,2,Low,613472,976,2,55
5207,Employee_4207,Male,51,2023-05-07,1,133900,1606800,Finance,Executive,Mid-Level,Full-time,HQ,West Bengal,City_41,29,PhD,Arts,Hindu,Divorced,A+,Actionable,No,N/A,N/A,Pending,8,High,1960740,247,4,190
5208,Employee_4208,Male,25,2022-12-24,1,108297,1299564,Customer Support,Technician,Lead,Full-time,HQ,Rajasthan,City_14,45,PhD,Others,Buddhist,Divorced,A+,Future Star,Yes,Resign - Better Job,2024-05-24,Rejected,9,Low,1690217,794,2,163
5209,Employee_4209,Male,26,2021-01-28,6,103868,1246416,Customer Support,Supervisor,Mid-Level,Full-time,HQ,Maharashtra,City_46,19,Diploma,Commerce,Hindu,Divorced,B,Star,No,N/A,N/A,Rolled out,1,High,2271702,257,3,41
5210,Employee_4210,Male,31,2021-04-01,7,102142,1225704,Finance,Analyst,Junior,Contract,HQ,Uttar Pradesh,City_44,21,Graduate,Others,Muslim,Married,A*,Star,No,N/A,N/A,Rejected,7,Very High,1831955,748,4,95
5211,Employee_4211,Male,48,2023-08-26,9,62599,751188,Marketing,Supervisor,Junior,Full-time,HQ,Karnataka,City_29,12,Postgraduate,Engineering,Other,Married,A+,Reliable Professional,No,N/A,N/A,Accepted,8,Very High,2148883,329,2,103
5212,Employee_4212,Male,37,2023-04-20,4,114534,1374408,Operations,Manager,Senior,Full-time,Remote,West Bengal,City_5,44,PhD,Commerce,Buddhist,Divorced,A*,Developer,No,N/A,N/A,Pending,11,Very High,2261455,833,4,177
5213,Employee_4213,Male,51,2020-01-21,6,57985,695820,Finance,Assistant,Mid-Level,Full-time,HQ,Maharashtra,City_18,23,Postgraduate,Commerce,Muslim,Married,B,High Impact,No,N/A,N/A,Pending,7,Low,1896334,536,3,70
5214,Employee_4214,Male,34,2023-05-18,3,33537,402444,HR,Assistant,Junior,Contract,HQ,Delhi,City_11,47,Postgraduate,Others,Christian,Married,A*,Contributor,No,N/A,N/A,Pending,2,High,1686961,515,4,51
5215,Employee_4215,Male,57,2024-04-24,4,62717,752604,Finance,Analyst,Lead,Contract,HQ,Tamil Nadu,City_48,28,PhD,Arts,Sikh,Divorced,A+,High Impact,No,N/A,N/A,Rejected,8,Very High,1058630,466,3,88
5216,Employee_4216,Female,42,2023-05-06,9,29027,348324,Supply Chain,Specialist,Lead,Full-time,HQ,Punjab,City_43,12,Diploma,Others,Muslim,Divorced,B,High Impact,No,N/A,N/A,Rolled out,9,Medium,1761895,460,4,122
5217,Employee_4217,Male,36,2020-11-14,1,22536,270432,IT,Assistant,Lead,Part-time,HQ,West Bengal,City_4,2,High School,Management,Muslim,Married,B,Future Star,No,N/A,N/A,Pending,5,Medium,1313702,814,3,184
5218,Employee_4218,Male,41,2022-03-24,5,22525,270300,Supply Chain,Assistant,Junior,Full-time,HQ,Rajasthan,City_17,30,High School,Others,Jain,Single,B,Contributor,No,N/A,N/A,Accepted,3,Very High,1002014,959,3,198
5219,Employee_4219,Male,41,2020-04-08,7,29176,350112,Marketing,Supervisor,Mid-Level,Full-time,HQ,Madhya Pradesh,City_47,12,High School,Science,Sikh,Married,A,Learner,No,N/A,N/A,Rejected,5,Low,1816756,921,1,175
5220,Employee_4220,Male,26,2022-11-05,3,103277,1239324,Marketing,Assistant,Mid-Level,Full-time,Remote,West Bengal,City_5,39,PhD,Commerce,Christian,Single,A,Actionable,No,N/A,N/A,Pending,4,Very High,2395035,315,2,148
5221,Employee_4221,Male,53,2023-09-22,2,90423,1085076,Finance,Executive,Mid-Level,Part-time,Remote,Madhya Pradesh,City_49,39,Postgraduate,Management,Jain,Single,A*,Reliable Professional,No,N/A,N/A,Accepted,6,High,1816365,892,2,170
5222,Employee_4222,Male,27,2023-05-17,2,109642,1315704,IT,Assistant,Senior,Full-time,Remote,Punjab,City_31,18,High School,Others,Other,Divorced,A*,Reliable Professional,No,N/A,N/A,Rolled out,10,Medium,761811,320,3,100
5223,Employee_4223,Female,51,2021-02-28,1,140670,1688040,Customer Support,Supervisor,Mid-Level,Full-time,Remote,Delhi,City_28,24,PhD,Science,Sikh,Married,B,Star,No,N/A,N/A,Accepted,6,Medium,545002,361,1,17
5224,Employee_4224,Female,47,2022-02-21,5,100383,1204596,Operations,Specialist,Junior,Full-time,HQ,West Bengal,City_47,12,PhD,Engineering,Muslim,Married,A*,Learner,No,N/A,N/A,Pending,10,Low,1442880,280,1,190
5225,Employee_4225,Male,58,2021-11-13,3,96788,1161456,Finance,Coordinator,Junior,Full-time,Remote,Madhya Pradesh,City_42,18,PhD,Engineering,Hindu,Single,B,Contributor,No,N/A,N/A,Rolled out,4,Medium,1605392,446,3,125
5226,Employee_4226,Female,34,2022-05-27,7,90013,1080156,HR,Executive,Mid-Level,Full-time,HQ,Madhya Pradesh,City_28,6,Diploma,Commerce,Muslim,Married,A,Star,No,N/A,N/A,Rejected,12,High,1499182,895,3,47
5227,Employee_4227,Male,50,2024-03-05,1,144326,1731912,Customer Support,Executive,Lead,Full-time,Remote,Karnataka,City_43,8,Graduate,Science,Sikh,Divorced,B,Contributor,No,N/A,N/A,Rejected,7,Low,1997905,577,4,81
5228,Employee_4228,Male,26,2022-03-27,9,37755,453060,Marketing,Coordinator,Senior,Full-time,Remote,West Bengal,City_37,49,Diploma,Engineering,Buddhist,Married,A+,Actionable,No,N/A,N/A,Rejected,3,Very High,612140,730,4,20
5229,Employee_4229,Male,46,2024-10-22,2,39608,475296,Customer Support,Supervisor,Senior,Full-time,Remote,Rajasthan,City_20,15,Postgraduate,Arts,Buddhist,Divorced,B,Contributor,No,N/A,N/A,Rejected,12,High,2090865,622,2,42
5230,Employee_4230,Male,34,2022-09-24,8,136562,1638744,Marketing,Specialist,Junior,Part-time,Remote,Maharashtra,City_29,44,PhD,Management,Sikh,Married,A+,Solid Contributor,No,N/A,N/A,Pending,6,High,1135680,505,1,119
5231,Employee_4231,Female,45,2022-03-02,4,79843,958116,Operations,Analyst,Senior,Full-time,HQ,Delhi,City_43,7,Diploma,Commerce,Buddhist,Divorced,A,Developer,No,N/A,N/A,Rolled out,5,Medium,776289,431,1,88
5232,Employee_4232,Male,52,2020-11-26,6,72513,870156,IT,Supervisor,Lead,Part-time,HQ,Rajasthan,City_39,29,High School,Others,Sikh,Single,B,Reliable Professional,No,N/A,N/A,Rejected,2,Low,2486484,301,2,16
5233,Employee_4233,Male,41,2022-07-27,9,101631,1219572,Sales,Technician,Mid-Level,Full-time,HQ,Punjab,City_14,25,Graduate,Others,Hindu,Married,A,Future Star,No,N/A,N/A,Rolled out,11,Very High,2409632,898,2,18
5234,Employee_4234,Female,29,2024-02-07,7,91640,1099680,Operations,Manager,Senior,Full-time,HQ,Karnataka,City_18,13,PhD,Engineering,Sikh,Single,A+,Star,No,N/A,N/A,Pending,12,Medium,1447755,863,3,19
5235,Employee_4235,Male,30,2020-12-10,8,119446,1433352,IT,Specialist,Senior,Full-time,Remote,Maharashtra,City_35,32,Diploma,Others,Other,Single,B,Future Star,No,N/A,N/A,Rejected,5,Very High,696093,698,2,133
5236,Employee_4236,Male,42,2023-05-18,7,40693,488316,Supply Chain,Coordinator,Junior,Full-time,Remote,Uttar Pradesh,City_47,12,High School,Management,Hindu,Married,A*,Future Star,No,N/A,N/A,Rejected,12,Very High,2242949,680,3,87
5237,Employee_4237,Male,41,2021-12-04,2,77908,934896,Customer Support,Technician,Lead,Contract,HQ,Uttar Pradesh,City_44,48,High School,Arts,Buddhist,Married,A,Developer,No,N/A,N/A,Rolled out,5,Low,2255489,469,1,12
5238,Employee_4238,Female,36,2020-07-09,9,114939,1379268,HR,Assistant,Junior,Full-time,HQ,Maharashtra,City_46,25,Diploma,Others,Christian,Single,A+,High Impact,No,N/A,N/A,Rejected,8,High,998392,817,3,32
5239,Employee_4239,Female,47,2024-09-02,1,32726,392712,IT,Assistant,Junior,Full-time,HQ,Tamil Nadu,City_39,19,Diploma,Commerce,Buddhist,Divorced,A,Developer,No,N/A,N/A,Rolled out,3,Medium,2041461,523,3,114
5240,Employee_4240,Male,32,2022-12-28,2,26898,322776,Operations,Coordinator,Senior,Contract,HQ,Punjab,City_18,42,Postgraduate,Commerce,Sikh,Married,B,Actionable,No,N/A,N/A,Rejected,3,Very High,1816544,828,4,165
5241,Employee_4241,Male,58,2021-06-17,3,103508,1242096,Sales,Assistant,Junior,Part-time,HQ,Rajasthan,City_25,16,PhD,Engineering,Buddhist,Divorced,A+,Contributor,No,N/A,N/A,Rejected,2,High,2357342,924,3,61
5242,Employee_4242,Male,32,2020-10-24,3,64945,779340,Customer Support,Coordinator,Junior,Full-time,HQ,Madhya Pradesh,City_48,12,High School,Commerce,Christian,Divorced,B,Actionable,Yes,Terminate - Absconding,2023-12-01,Pending,2,Very High,2149295,707,1,52
5243,Employee_4243,Female,48,2022-07-04,4,65684,788208,HR,Technician,Senior,Full-time,HQ,Rajasthan,City_11,35,Postgraduate,Management,Buddhist,Divorced,B,Developer,No,N/A,N/A,Rejected,2,High,1301426,408,1,122
5244,Employee_4244,Male,51,2020-10-10,5,139686,1676232,HR,Executive,Senior,Full-time,Remote,Maharashtra,City_42,36,High School,Science,Christian,Married,B,Learner,No,N/A,N/A,Accepted,4,High,2217793,248,3,145
5245,Employee_4245,Male,40,2023-03-14,6,127966,1535592,Supply Chain,Analyst,Senior,Full-time,Remote,Delhi,City_6,24,Diploma,Management,Other,Married,A*,Solid Contributor,No,N/A,N/A,Rejected,11,High,2192876,875,1,85
5246,Employee_4246,Female,55,2023-02-02,1,64874,778488,Sales,Supervisor,Mid-Level,Full-time,HQ,Madhya Pradesh,City_10,33,High School,Arts,Muslim,Single,B,Star,No,N/A,N/A,Accepted,5,Low,704454,660,2,193
5247,Employee_4247,Male,59,2021-07-21,8,145993,1751916,Supply Chain,Executive,Lead,Full-time,HQ,Maharashtra,City_35,36,High School,Others,Other,Married,A*,Actionable,No,N/A,N/A,Accepted,1,Very High,2153179,717,4,94
5248,Employee_4248,Male,44,2022-12-28,6,98218,1178616,Finance,Executive,Mid-Level,Full-time,Remote,Delhi,City_1,4,PhD,Commerce,Sikh,Married,B,Developer,No,N/A,N/A,Rolled out,10,Low,1081134,444,4,95
5249,Employee_4249,Male,22,2022-02-05,9,89878,1078536,IT,Executive,Senior,Full-time,HQ,Punjab,City_26,35,Diploma,Arts,Sikh,Married,A,Solid Contributor,No,N/A,N/A,Accepted,12,Medium,739411,950,1,92
5250,Employee_4250,Female,24,2023-06-15,5,68008,816096,Operations,Coordinator,Lead,Full-time,Remote,Gujarat,City_4,8,High School,Arts,Christian,Single,A,Reliable Professional,No,N/A,N/A,Rolled out,2,Very High,1821906,425,1,50
5251,Employee_4251,Male,24,2023-01-04,7,23362,280344,HR,Supervisor,Junior,Full-time,HQ,Gujarat,City_2,8,Graduate,Commerce,Hindu,Divorced,A,Star,No,N/A,N/A,Rolled out,2,Very High,500301,343,2,193
5252,Employee_4252,Male,49,2022-01-08,4,100119,1201428,Operations,Specialist,Lead,Full-time,Remote,Gujarat,City_8,7,Postgraduate,Science,Christian,Married,B,Reliable Professional,No,N/A,N/A,Rolled out,6,Low,949627,889,4,163
5253,Employee_4253,Male,35,2021-09-21,6,54404,652848,IT,Supervisor,Senior,Full-time,HQ,Punjab,City_22,40,High School,Management,Muslim,Divorced,A*,Learner,No,N/A,N/A,Accepted,12,Very High,2469988,495,2,12
5254,Employee_4254,Male,51,2024-05-23,6,133238,1598856,Customer Support,Technician,Mid-Level,Full-time,HQ,Delhi,City_50,25,High School,Arts,Sikh,Married,B,Developer,No,N/A,N/A,Pending,3,Medium,1747267,368,2,163
5255,Employee_4255,Male,26,2022-10-11,4,31104,373248,Sales,Supervisor,Lead,Full-time,HQ,Rajasthan,City_24,48,Postgraduate,Management,Sikh,Married,A,Future Star,No,N/A,N/A,Rolled out,6,Medium,2471038,977,4,134
5256,Employee_4256,Male,36,2021-05-19,6,46048,552576,Supply Chain,Manager,Junior,Full-time,Remote,Tamil Nadu,City_3,35,High School,Arts,Buddhist,Married,A,Actionable,No,N/A,N/A,Accepted,4,Low,1942997,298,2,160
5257,Employee_4257,Female,59,2020-05-18,8,140915,1690980,Marketing,Manager,Mid-Level,Full-time,HQ,Madhya Pradesh,City_43,15,Diploma,Commerce,Other,Married,A+,Star,No,N/A,N/A,Rolled out,10,Very High,2447661,826,2,131
5258,Employee_4258,Male,35,2023-02-16,5,133412,1600944,Sales,Analyst,Mid-Level,Full-time,HQ,Uttar Pradesh,City_22,18,High School,Commerce,Other,Single,A+,Developer,No,N/A,N/A,Rolled out,7,Medium,589688,388,4,170
5259,Employee_4259,Male,35,2020-10-08,2,37628,451536,IT,Analyst,Mid-Level,Full-time,Remote,Gujarat,City_6,11,Diploma,Commerce,Christian,Single,A*,Actionable,No,N/A,N/A,Pending,4,Low,1851912,986,4,149
5260,Employee_4260,Male,29,2022-06-03,9,97465,1169580,HR,Supervisor,Mid-Level,Full-time,HQ,Madhya Pradesh,City_34,30,Diploma,Commerce,Muslim,Divorced,A*,High Impact,No,N/A,N/A,Rolled out,5,High,736547,476,3,15
5261,Employee_4261,Male,29,2023-04-15,4,112210,1346520,Customer Support,Supervisor,Junior,Full-time,Remote,Delhi,City_46,29,Diploma,Commerce,Buddhist,Married,A+,Developer,No,N/A,N/A,Accepted,10,Low,1273669,821,3,183
5262,Employee_4262,Female,40,2024-12-01,4,129093,1549116,IT,Coordinator,Senior,Full-time,Remote,West Bengal,City_39,23,Postgraduate,Management,Hindu,Married,A*,Actionable,No,N/A,N/A,Accepted,5,High,1220860,418,3,77
5263,Employee_4263,Male,53,2023-06-04,7,141602,1699224,Customer Support,Manager,Junior,Full-time,HQ,Maharashtra,City_39,34,Diploma,Arts,Buddhist,Married,A,High Impact,No,N/A,N/A,Pending,5,Medium,896482,815,2,105
5264,Employee_4264,Male,52,2021-08-01,6,33268,399216,Marketing,Specialist,Senior,Full-time,HQ,Punjab,City_11,19,High School,Others,Other,Single,A,Contributor,No,N/A,N/A,Accepted,9,Very High,1516426,878,1,86
5265,Employee_4265,Male,50,2020-05-06,4,107226,1286712,HR,Coordinator,Senior,Full-time,HQ,Rajasthan,City_49,16,PhD,Engineering,Muslim,Divorced,A*,Reliable Professional,No,N/A,N/A,Rejected,9,High,1369792,942,2,121
5266,Employee_4266,Male,32,2024-12-04,6,115756,1389072,Customer Support,Analyst,Lead,Full-time,Remote,Karnataka,City_29,6,Diploma,Science,Other,Divorced,A,Solid Contributor,No,N/A,N/A,Rolled out,10,Low,1003335,798,2,137
5267,Employee_4267,Male,34,2023-10-03,3,84734,1016808,Marketing,Coordinator,Junior,Full-time,HQ,West Bengal,City_11,41,High School,Engineering,Christian,Married,A+,High Impact,No,N/A,N/A,Rolled out,4,High,2150873,528,1,101
5268,Employee_4268,Male,48,2024-07-27,7,30704,368448,Customer Support,Supervisor,Senior,Full-time,HQ,West Bengal,City_1,15,High School,Others,Hindu,Married,A,Reliable Professional,No,N/A,N/A,Pending,6,High,913702,524,1,112
5269,Employee_4269,Female,40,2020-08-24,6,90050,1080600,Finance,Analyst,Junior,Full-time,HQ,Punjab,City_20,9,Graduate,Arts,Jain,Married,A+,Developer,No,N/A,N/A,Rolled out,10,Low,999540,359,3,45
5270,Employee_4270,Female,47,2021-04-04,3,132726,1592712,Operations,Manager,Junior,Full-time,Remote,Delhi,City_39,29,High School,Management,Sikh,Married,A+,Actionable,No,N/A,N/A,Rejected,5,High,529878,548,2,120
5271,Employee_4271,Male,58,2020-05-08,1,44834,538008,Sales,Technician,Senior,Contract,HQ,Delhi,City_29,42,Graduate,Others,Buddhist,Divorced,A*,Learner,No,N/A,N/A,Rolled out,2,Low,1117339,772,3,84
5272,Employee_4272,Female,30,2024-12-01,5,68308,819696,Finance,Supervisor,Senior,Contract,HQ,Karnataka,City_8,2,High School,Arts,Muslim,Married,A+,Developer,No,N/A,N/A,Rolled out,3,Very High,1024229,835,3,10
5273,Employee_4273,Male,49,2021-12-04,2,104278,1251336,IT,Coordinator,Mid-Level,Full-time,Remote,Tamil Nadu,City_21,47,Diploma,Science,Other,Single,A,Contributor,No,N/A,N/A,Accepted,8,High,2403415,841,2,169
5274,Employee_4274,Male,53,2021-03-12,7,116428,1397136,Supply Chain,Supervisor,Lead,Full-time,Remote,Punjab,City_46,33,Graduate,Others,Christian,Married,B,Star,No,N/A,N/A,Rejected,8,Low,1055114,439,2,132
5275,Employee_4275,Male,24,2023-04-12,7,80737,968844,Finance,Executive,Senior,Full-time,HQ,Karnataka,City_23,38,Graduate,Arts,Buddhist,Married,A+,Future Star,No,N/A,N/A,Rolled out,12,Medium,1804712,632,4,45
5276,Employee_4276,Male,53,2023-03-26,4,81122,973464,Sales,Supervisor,Senior,Part-time,HQ,Maharashtra,City_6,23,Graduate,Commerce,Jain,Divorced,A+,Star,No,N/A,N/A,Rejected,12,Medium,2045414,511,2,86
5277,Employee_4277,Male,26,2020-08-22,6,113523,1362276,HR,Assistant,Senior,Full-time,HQ,Delhi,City_27,13,Diploma,Engineering,Muslim,Married,B,Actionable,No,N/A,N/A,Rejected,4,High,734161,543,1,42
5278,Employee_4278,Male,29,2024-04-27,1,58383,700596,Operations,Technician,Lead,Full-time,Remote,Madhya Pradesh,City_38,20,PhD,Science,Jain,Divorced,A,Solid Contributor,Yes,Superannuation,2021-07-18,Rejected,5,Low,2499238,382,4,61
5279,Employee_4279,Male,35,2021-07-07,2,70420,845040,Marketing,Analyst,Junior,Contract,Remote,Uttar Pradesh,City_21,7,Diploma,Science,Other,Single,B,Contributor,No,N/A,N/A,Rejected,8,Low,1231818,485,2,52
5280,Employee_4280,Male,24,2023-11-21,6,143819,1725828,Customer Support,Executive,Mid-Level,Full-time,HQ,Rajasthan,City_18,17,PhD,Engineering,Hindu,Married,A+,Learner,No,N/A,N/A,Pending,8,Medium,2320415,781,1,14
5281,Employee_4281,Male,45,2020-10-16,2,34840,418080,Supply Chain,Analyst,Mid-Level,Full-time,HQ,Karnataka,City_50,21,Diploma,Management,Buddhist,Single,B,Actionable,No,N/A,N/A,Pending,5,High,1949385,292,3,154
5282,Employee_4282,Female,34,2021-07-16,4,120680,1448160,HR,Technician,Junior,Part-time,HQ,Karnataka,City_7,28,High School,Engineering,Other,Single,A+,Solid Contributor,No,N/A,N/A,Rejected,3,Medium,921188,815,2,117
5283,Employee_4283,Male,50,2023-12-21,4,146831,1761972,Operations,Supervisor,Lead,Part-time,Remote,Karnataka,City_4,30,Diploma,Engineering,Buddhist,Single,A,Solid Contributor,No,N/A,N/A,Rejected,8,High,1321501,490,1,73
5284,Employee_4284,Male,29,2020-07-10,9,44771,537252,Finance,Executive,Lead,Full-time,Remote,Rajasthan,City_29,23,PhD,Engineering,Christian,Divorced,A*,Solid Contributor,No,N/A,N/A,Rejected,5,Very High,686561,584,1,95
5285,Employee_4285,Male,52,2023-04-21,7,48733,584796,IT,Manager,Senior,Full-time,HQ,Maharashtra,City_34,21,Postgraduate,Management,Muslim,Married,B,Contributor,No,N/A,N/A,Pending,2,High,1452693,625,3,151
5286,Employee_4286,Male,47,2020-03-25,7,39480,473760,Finance,Technician,Lead,Full-time,HQ,West Bengal,City_44,49,High School,Science,Muslim,Divorced,B,Star,No,N/A,N/A,Rolled out,1,Medium,734145,612,3,19
5287,Employee_4287,Female,39,2023-09-05,1,105555,1266660,Sales,Technician,Lead,Full-time,HQ,Delhi,City_19,1,Graduate,Others,Sikh,Married,B,Learner,No,N/A,N/A,Rejected,1,Very High,2289222,447,4,63
5288,Employee_4288,Male,39,2021-10-09,5,36945,443340,Sales,Manager,Senior,Full-time,HQ,Maharashtra,City_35,17,Diploma,Arts,Other,Divorced,A*,Learner,No,N/A,N/A,Rejected,11,High,2069414,704,1,44
5289,Employee_4289,Male,28,2024-01-15,3,31641,379692,IT,Specialist,Junior,Full-time,HQ,Punjab,City_7,32,High School,Engineering,Sikh,Married,A,Contributor,No,N/A,N/A,Rolled out,12,Medium,1720191,515,4,67
5290,Employee_4290,Female,59,2023-09-10,3,35232,422784,Operations,Specialist,Mid-Level,Part-time,Remote,Gujarat,City_15,24,PhD,Management,Muslim,Married,A,Solid Contributor,No,N/A,N/A,Rolled out,7,High,1384656,932,4,109
5291,Employee_4291,Male,37,2020-08-01,6,64326,771912,HR,Specialist,Junior,Part-time,HQ,Maharashtra,City_18,7,Graduate,Arts,Other,Divorced,A*,Developer,No,N/A,N/A,Pending,11,Very High,2018278,491,2,133
5292,Employee_4292,Male,54,2023-01-22,4,96851,1162212,Customer Support,Coordinator,Junior,Full-time,HQ,Uttar Pradesh,City_39,35,PhD,Others,Jain,Divorced,A,Developer,No,N/A,N/A,Rejected,3,High,2089169,319,4,160
5293,Employee_4293,Male,24,2022-12-03,8,63851,766212,Customer Support,Supervisor,Senior,Contract,Remote,Maharashtra,City_48,36,High School,Others,Buddhist,Married,A+,Solid Contributor,No,N/A,N/A,Accepted,8,Low,2262981,295,3,53
5294,Employee_4294,Female,59,2024-11-12,4,44615,535380,Sales,Technician,Junior,Full-time,HQ,Madhya Pradesh,City_43,14,High School,Arts,Other,Single,A+,Actionable,No,N/A,N/A,Rejected,11,High,1820583,743,2,177
